feature,importance_kind,importance,importance_abs
split_group_treatment,coefficient,0.006936342499301067,0.08194132261646109
series_id,coefficient,0.006936342499301199,0.08194132261645753
treatment_protocol,coefficient,-0.0015019532876320994,0.07080802260566313
treatment_coarse,coefficient,-0.0010982452477452985,0.06272686465282351
treatment_label_coarse,coefficient,-0.0002221013577378239,0.050763617074442755
cover_mm,coefficient,-0.01778483336685428,0.018402773251386336
week,coefficient,-8.877097797604017e-07,8.877097797604017e-07
ageing_days,coefficient,-8.877097779917866e-07,8.877097792272037e-07
campaign_id,coefficient,0.0,0.0
n_steel_mesh,coefficient,0.0,0.0
nacl_pct,coefficient,0.0,0.0
